auroc,pr_auc,mcc,brier,ece,threshold,model,fold,val_prevalence
0.7040386629062152,0.13417016456898237,0.15508559550605072,0.22211505760202213,0.35843662920257624,0.5199999999999999,RF_engineered_balanced,1,0.07353635076766724
0.7060021581177065,0.13822208254448318,0.15519242976405756,0.2230065436823545,0.3580911778127114,0.5149999999999999,RF_engineered_balanced,2,0.07355449892925847
