auroc,pr_auc,mcc,brier,ece,threshold,model,fold,val_prevalence
0.5,0.07353635076766724,0.0,0.07353635076766724,0.07353635076766724,0.05,Dummy_most_frequent,1,0.07353635076766724
0.5,0.07355449892925847,0.0,0.07355449892925847,0.07355449892925847,0.05,Dummy_most_frequent,2,0.07355449892925847
0.7048460875416839,0.1357245704674257,0.15673552868493498,0.22440794999987562,0.3660329912450609,0.48999999999999994,LR_raw_balanced,1,0.07353635076766724
0.7063140479287843,0.1372815179800298,0.15817148589488672,0.22477882014302938,0.36515917123534547,0.4749999999999999,LR_raw_balanced,2,0.07355449892925847
0.706020559852186,0.13630666484820816,0.15774640129302053,0.2248526607601663,0.36415545870567173,0.5399999999999999,LR_engineered_balanced,1,0.07353635076766724
0.7072619284809097,0.1391117773238428,0.15616806140131678,0.22539279640022475,0.36306684636962905,0.5199999999999999,LR_engineered_balanced,2,0.07355449892925847
0.7061131442085407,0.13627280082674512,0.15641842786876697,0.06575673872418468,0.0007412847556663508,0.075,LR_engineered_calibrated,1,0.07353635076766724
0.7073487596134891,0.1391211644680377,0.15662137719123198,0.0657006657122579,0.0005392531124027286,0.08,LR_engineered_calibrated,2,0.07355449892925847
