auroc,pr_auc,mcc,brier,ece,threshold,model,fold,val_prevalence
0.7057625114452374,0.1369265280935249,0.15648266578733566,0.2250874638557434,0.3630123491468321,0.5199999999999999,XGB_engineered_weighted,1,0.07353635076766724
0.706349833056146,0.13784592398797085,0.15506324286219653,0.224946990609169,0.36118736060064516,0.5149999999999999,XGB_engineered_weighted,2,0.07355449892925847
